datum,sample_ba_nr,infa_gc_pcr,infb_gc_pcr,rsv_gc_pcr,infa_gc_l,infb_gc_l,rsv_gc_l,infa_gc_l_7_d_median,infb_gc_l_7_d_median,rsv_gc_l_7_d_median,infa_gc_100_000_p,infb_gc_100_000_p,rsv_gc_100_000_p,infa_gc_100_000_p_7_d_median,infb_gc_100_000_p_7_d_median,rsv_gc_100_000_p_7_d_median,infa_gc_pmmov,infb_gc_pmmov,rsv_gc_pmmov,infa_gc_pmmov_7_d_median,infb_gc_pmmov_7_d_median,rsv_gc_pmmov_7_d_median,anz_pos_a_bs,anz_pos_a_h1_bs,anz_pos_a_h1n1_bs,anz_pos_a_h3_bs,anz_pos_b_bs,anz_pos_a_bl,anz_pos_b_bl,anz_pos_all_bl,infa_bs_bl,infb_bs_bl,7t_median_infa,7t_median_infb,kw,kw_anz_pos_rsv_usb
2024-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,1
2024-10-11,dito wie 13.10.,,,140.0,6360.0,2636.0,56000.0,4040.0,1572.0,56000.0,180520178614.6232,74819369627.0671,1589485849436.9338,155174118541.4419,62668312030.378296,1889351235750.569,4.608695652173913e-05,1.9101449275362317e-05,0.00040579710144927536,3.9695406534021126e-05,1.5445836403831982e-05,0.001032552826956025,,,,,,,,,,,,,41,1
2024-10-12,,,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,0.0,0,,,,0,0,0,0,41,1
2024-10-13,Ba240147,,,140.0,6360.0,2636.0,56000.0,5580.0,2138.0,55000.0,241763953787.4977,100202795940.85597,2128739215738.9736,208283963463.0964,77734508483.4267,1932032374860.3372,4.608695652173913e-05,1.9101449275362317e-05,0.00040579710144927536,4.608695652173913e-05,1.9101449275362317e-05,0.000468189633996561,,,,,,,,,,,0,0,41,1
2024-10-15,Ba240148,,,72.7,0.0,0.0,29080.000000000004,5200.0,2104.0,55000.0,0.0,0.0,1119280043309.8228,155174118541.4419,62668312030.378296,1662405691709.3174,0.0,0.0,0.0008180028129395219,4.289118152788013e-05,1.7273642839597148e-05,0.000468189633996561,1,0.0,0.0,0.0,0,,,,1,0,0,0,42,0
2024-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,42,0
2024-10-22,Ba240151,,,313.0,9800.0,0.0,125200.0,0.0,0.0,37440.0,244675464294.35318,0.0,3125853890780.9204,0.0,0.0,834831110889.272,7.025089605734767e-05,0.0,0.0008974910394265233,0.0,0.0,0.00047242902208201895,,,,,,,,,,,1,0,43,0
2024-10-26,dito wie 27.10.,,,167.0,0.0,0.0,66800.0,4900.0,0.0,74000.0,0.0,0.0,1501870846115.746,244675464294.35318,0.0,2779547934528.4487,0.0,0.0,0.000633175355450237,3.512544802867383e-05,0.0,0.0005890708992016285,,,,,,,,,,,,,43,0
2024-10-27,Ba240153,,,167.0,0.0,0.0,66800.0,4900.0,0.0,74000.0,0.0,0.0,1479249296407.358,122337732147.17659,0.0,2140709390322.0974,0.0,0.0,0.000633175355450237,3.512544802867383e-05,0.0,0.000633175355450237,,,,,,,,,,,,,43,0
2024-11-03,Ba240156,,,206.0,0.0,0.0,82400.0,0.0,0.0,97400.0,0.0,0.0,1846501080825.8044,0.0,0.0,2266152605692.477,0.0,0.0,0.0009104972375690608,0.0,0.0,0.0009638459038524038,,,,,,,,,,,1,0,44,0
2024-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,45,0
2024-11-06,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0,,,,1,0,1,0,45,0
2024-11-14,Ba240161,,,128.0,1572.0,3812.0,51200.0,2630.0,0.0,35060.0,39209313147.67958,95080090152.00671,1277046331527.4775,62486582785.8813,0.0,949230874374.6377,2.687179487179487e-05,6.516239316239317e-05,0.0008752136752136752,3.375545666454757e-05,0.0,0.0003711537133718022,,,,,,,,,,,,,46,0
2024-11-17,Ba240162,,,176.0,2660.0,3260.0000000000005,70400.0,2116.0,3260.0000000000005,60800.0,57918671217.78159,70983033146.60452,1532885132981.889,48229001455.17932,70572480600.80861,1396099812247.3113,7.238095238095238e-05,8.870748299319729e-05,0.0019156462585034014,4.962637362637362e-05,7.693493807779523e-05,0.0013954299668585382,,,,,,,,,,,1,0,46,0
2024-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,47,3
2024-11-19,Ba240163,,,69.0,0.0,0.0,27600.0,2116.0,3260.0000000000005,60800.0,0.0,0.0,752912240016.2795,48229001455.17932,70572480600.80861,1396099812247.3113,0.0,0.0,0.000260377358490566,4.962637362637362e-05,7.693493807779523e-05,0.0013954299668585382,1,0.0,0.0,0.0,0,1,0,1,2,0,1,0,47,3
2024-11-21,Ba240164,,,96.3,0.0,2036.0,38519.99999999999,1330.0,2648.0,54460.0,0.0,55852826465.06609,1056704752177.9694,28624344881.33953,63007377260.0394,1285929022572.5571,0.0,2.8179930795847752e-05,0.0005331487889273356,3.619047619047619e-05,5.844370689452253e-05,0.0012243975237153685,,,,,,0,1,1,0,1,1,0,47,3
2024-11-22,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,1,1,0,1,1,1,1,1,47,3
2024-11-23,dito wie 24.11.,,,49.6,0.0,0.0,19840.0,0.0,1018.0,33060.0,0.0,0.0,715248267415.1177,0.0,0.0,752912240016.2795,0.0,0.0,0.00019939698492462313,0.0,1.4089965397923876e-05,0.0003967630737089508,,,,,,,,,,,1,1,47,3
2024-11-24,Ba240165,,,49.6,0.0,0.0,19840.0,0.0,0.0,23720.0,0.0,0.0,1034258714757.9756,0.0,0.0,893585477387.1276,0.0,0.0,0.00019939698492462313,0.0,0.0,0.00022988717170759456,,,,,,0,1,1,0,1,0,1,47,3
2024-11-27,Ba240166,,,150.0,5120.0,2144.0,60000.0,0.0,1018.0,29179.999999999996,137753986385.0504,57684481798.73986,1614304527949.8096,0.0,0.0,1034258714757.9756,5.132832080200501e-05,2.14937343358396e-05,0.0006015037593984962,0.0,1.07468671679198e-05,0.00036627288692597933,0,0.0,0.0,0.0,1,,,,0,1,0,1,48,1
2024-12-02,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,1,0,1,1,3,2,1,1,49,5
2024-12-04,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.0,0,,,,5,0,1,0,49,5
2024-12-05,Ba240170,,,101.0,17800.0,7760.0,40400.0,11520.0,8559.999999999998,43600.0,450021539725.6276,196189165633.19498,1021397202523.3346,233593340730.81485,199053342496.99554,1024927797764.6294,0.00019347826086956523,8.434782608695653e-05,0.0004391304347826087,0.00011239024390243903,8.963350785340312e-05,0.00045654450261780103,1,0.0,0.0,0.0,1,0,1,1,1,2,1,0,49,5
2024-12-06,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,0,,,,2,0,2,0,49,5
2024-12-10,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,1,1,0,1,2,1,2,0,50,8
2024-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,50,8
2024-12-15,Ba240172,,,32.8,7240.0,7640.000000000001,13120.0,7240.0,7640.000000000001,13120.0,165412883136.42978,174551716458.88446,299753732976.5136,208326275009.69476,219836013960.50665,377519437586.6292,0.00013803622497616779,0.00014566253574833175,0.0002501429933269781,0.00013803622497616779,0.00014566253574833175,0.0002501429933269781,,,,,,1,0,1,1,0,1,1,50,8
2024-12-17,Ba240173,,,161.0,14600.0,8480.0,64400.00000000001,7240.0,7640.000000000001,13120.0,347116402827.4249,201612814792.91528,1531116187814.121,251239666882.95978,201612814792.91528,455285142196.7448,0.0001364485981308411,7.925233644859813e-05,0.0006018691588785047,0.00013803622497616779,0.00014566253574833175,0.0002501429933269781,2,0.0,0.0,0.0,2,,,,2,2,1,1,51,12
2024-12-26,Ba240175,,,62.5,5160.0,94400.0,25000.0,5160.0,94400.0,25000.0,104688272944.03127,1915227318976.0757,507210624728.8336,120217862230.2255,2199334533824.2803,582450882898.3793,9.259757738896366e-05,0.0016940331987438312,0.00044863167339614175,9.259757738896366e-05,0.0016940331987438312,0.00044863167339614175,5,0.0,0.0,0.0,0,6,1,7,11,1,5,1,52,8
2024-12-27,Ba240176,,,81.8,6320.0,15559.999999999998,32720.0,5160.0,94400.0,25000.0,133770004876.19456,329345138587.5929,692556101194.4756,132807359598.23227,1969015047091.753,643446509681.3579,9.50375939849624e-05,0.000233984962406015,0.00049203007518797,9.259757738896366e-05,0.0016940331987438312,0.00044863167339614175,9,0.0,0.0,0.0,1,4,0,4,13,1,6,1,52,8
2024-12-28,dito wie 29.12.,,,317.0,32480.000000000004,43600.0,126800.0,5160.0,94400.0,25000.0,653518316445.8301,877259809022.1117,2551296875779.903,133288682237.21341,1942121183033.9143,668001305437.9167,0.0004137579617834395,0.0005554140127388535,0.0016152866242038217,9.259757738896366e-05,0.0016940331987438312,0.00044863167339614175,3,0.0,0.0,0.0,2,6,0,6,9,2,8,1,52,8
2024-12-30,,,,,,,,,,,,,,,,,,,,,,,7,0.0,0.0,0.0,1,1,1,2,8,2,8,1,1,10
2025-01-01,Ba250001,,,51.5,23840.0,47200.0,20600.0,23840.0,43600.0,32720.0,442503952789.2217,876098430018.9288,382364992762.4986,538439817392.2726,863830922752.631,1584560631831.9517,0.0002372139303482587,0.00046965174129353233,0.00020497512437810946,0.0002372139303482587,0.0005554140127388535,0.00049203007518797,5,0.0,0.0,0.0,1,2,0,2,7,1,8,1,1,10
2025-01-13,,,,,,,,,,,,,,,,,,,,,,,10,0.0,0.0,0.0,2,2,3,5,12,5,12,3,3,9
2025-01-17,Ba250008,,,98.8,88000.0,108800.0,39519.99999999999,78600.0,106600.0,15460.0,2091498911495.1487,2585853199666.729,939273147526.0029,1949435782053.3,2594918160561.1846,435929107042.06964,0.001032258064516129,0.0012762463343108505,0.0004635777126099706,0.0010604994286102217,0.0013704977725570388,0.00018407576289021396,7,0.0,2.0,0.0,2,2,2,4,9,4,10,3,3,9
2025-01-19,Ba250009,,,37.0,87200.0,123600.0,14800.0,87200.0,123600.0,16300.0,1917536869.022342,2717976571.228916,325453505.29278284,1924580474488.2874,2639291454373.0244,379179762640.67053,0.0008549019607843137,0.001211764705882353,0.00014509803921568628,0.0008549019607843137,0.001211764705882353,0.00015345811051693404,6,0.0,0.0,0.0,0,3,1,4,9,1,10,4,3,9
2025-01-23,Ba250011,,,19.6,19560.0,34960.0,7840.000000000001,87200.0,108800.0,14800.0,707301928.5925459,1264175635.1531394,283499341.5217567,1312419398.807444,1991076103.1910276,322152237.0982418,0.00020269430051813472,0.000362279792746114,8.124352331606219e-05,0.0008549019607843137,0.001211764705882353,0.00014509803921568628,17,0.0,0.0,0.0,4,4,1,5,21,5,15,5,4,9
2025-01-27,,,,,,,,,,,,,,,,,,,,,,,26,0.0,0.0,0.0,3,1,2,3,27,5,21,7,5,11
2025-01-31,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,0.0,10,7,2,9,19,12,19,7,5,11
2025-02-02,Ba250015,,,43.5,86400.0,133600.0,17400.0,69200.0,133600.0,16580.0,1921938805677.887,2971886856927.8438,387057120587.9078,1705623442593.3677,3353228693525.4116,388864269012.3594,0.001618735362997658,0.0025030444964871195,0.00032599531615925057,0.0015668330857231553,0.0025030444964871195,0.00032599531615925057,11,0.0,0.0,0.0,4,3,1,4,14,5,18,7,5,11
2025-02-04,Ba250016,,,61.0,151600.0,171600.0,24400.0,86400.0,135000.0,17400.0,3595922733433.4165,4070318872408.8013,578763289549.9695,1930912232337.233,3453103832228.1904,421023163843.9771,0.0023242621694135684,0.0026308930624760443,0.0003740896895362208,0.001618735362997658,0.002566968779481582,0.0003500425028477357,11,0.0,0.0,0.0,7,5,1,6,16,8,16,8,6,5
2025-02-08,dito wie 09.02,,,97.3,53200.0,164400.0,38920.0,119000.0,168000.0,31660.0,1132595479345.2844,3499975503841.443,828583008573.6554,3595922733433.4165,4070318872408.8013,828583008573.6554,0.0010597609561752987,0.0032749003984063746,0.0007752988047808765,,,,5,0.0,0.0,0.0,5,1,1,2,6,6,14,7,6,5
2025-02-11,Ba250019,,,128.0,46400.0,178400.0,51200.0,53200.0,171400.0,42460.0,1724048546932.4128,6628669413205.656,1902398396615.0762,1436012501487.8152,4580004761008.873,969694435378.9033,0.0004758974358974359,0.0018297435897435897,0.0005251282051282051,,,,9,0.0,0.0,1.0,7,2,1,3,11,8,13,7,7,11
2025-02-12,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,0.0,2,6,1,7,19,3,13,7,7,11
2025-02-13,Ba250020,,,29.6,28600.0,97200.0,11840.0,49800.0,164400.0,38920.0,1233422973403.622,4191913042476.646,510619860318.1429,1190699714723.42,3869709616853.971,834209207944.7415,0.0003100271002710027,0.0010536585365853658,0.00012834688346883468,0.0007678291960363673,0.0025523219940749822,0.0006502135049545408,9,0.0,0.0,0.0,3,6,1,7,15,4,15,6,7,11
2025-02-18,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,2,1,2,3,3,4,6,3,8,5
2025-02-21,Ba250023,,,118.0,18400.0,96800.0,47200.0,37640.0,124800.0,39460.0,422668238311.5312,2223602471117.186,1084235915668.7104,422668238311.5312,2223602471117.186,1084235915668.7104,0.00022235649546827795,0.0011697885196374621,0.000570392749244713,0.0005169936606949855,0.0016937476705589343,0.0005721264658077668,2,0.0,0.0,0.0,2,3,0,3,5,2,5,2,8,5
2025-02-26,Ba250025,,,19.3,15240.0,40400.0,7720.000000000001,13100.0,48000.0,20880.000000000004,413158015580.78546,1095248282773.2108,209290018391.31653,337581914309.5193,1121359498404.678,474565861262.66565,0.00048496420047732696,0.0012856006364359586,0.0002456642800318218,0.00030550522648083617,0.001311789865256307,0.000576206827584029,1,0.0,1.0,0.0,1,2,1,3,3,2,5,2,9,6
2025-03-02,Ba250027,,,34.0,22040.0,68400.0,13600.0,14680.0,56400.0,11600.0,455204542923.9505,1412703753901.9155,280888465688.10016,373040595279.69006,1270493647508.725,261307204097.53925,0.0004025570776255708,0.0012493150684931506,0.00024840182648401825,0.00040400572246065806,0.001449667271007679,0.00029015227232641544,3,0.0,0.0,0.0,1,1,0,1,4,1,5,2,9,6
2025-03-06,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,1,,,,2,1,4,2,10,9
2025-03-08,dito wie 9.3.,,,26.2,9200.0,22119.999999999996,10480.0,9600.0,30740.0,12040.0,181761189330.7327,437017120434.3267,207049702628.92157,201298680355.84702,483992044507.7538,229305453274.92136,0.00015206611570247933,0.00036561983471074375,0.00017322314049586778,0.0001782825466037959,0.0005852639050854332,0.00021081248348994301,3,0.0,0.0,0.0,1,1,2,3,4,3,4,1,10,9
2025-03-09,Ba250029,,,26.2,9200.0,22119.999999999996,10480.0,9200.0,22119.999999999996,10480.0,191174932520.37827,459651033407.69196,217773184001.47437,196236806438.11264,471821538957.7229,223539318638.19788,0.00015206611570247933,0.00036561983471074375,0.00017322314049586778,0.00015206611570247933,0.00036561983471074375,0.00017322314049586778,4,0.0,0.0,0.0,2,0,1,1,4,3,4,2,10,9
2025-03-10,Ba250030,,,63.2,15520.0,33640.0,25280.0,9200.0,22119.999999999996,10480.0,,,,196236806438.11264,471821538957.7229,223539318638.19788,0.00019160493827160495,0.00041530864197530866,0.00031209876543209875,0.00015206611570247933,0.00036561983471074375,0.00017322314049586778,4,0.0,0.0,0.0,4,2,0,2,6,4,4,3,11,5
2025-03-16,Ba250033,,,23.2,9240.0,19000.0,9280.0,9240.0,25960.0,9280.0,320302308705.35114,658630288463.3843,321688898786.32666,253624694277.95844,613949272218.3613,248317943244.16678,9.650130548302871e-05,0.00019843342036553524,9.691906005221933e-05,9.650130548302871e-05,0.00035806896551724137,9.691906005221933e-05,1,0.0,0.0,0.0,0,0,1,1,1,1,4,1,11,5
2025-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,12,7
2025-03-23,Ba250036,,,29.3,4200.0,12680.0,11720.0,4200.0,12680.0,11720.0,150244308866.6111,453594722959.1973,419253166646.8291,150244308866.6111,452681576815.42255,363828787977.68463,6.292134831460675e-05,0.0001899625468164794,0.00017558052434456928,6.292134831460675e-05,0.0001899625468164794,0.00017558052434456928,1,0.0,0.0,0.0,0,,,,1,0,2,0,12,7
2025-03-24,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,0,1,0,1,4,0,2,0,13,3
2025-03-27,Ba250038,,,43.3,8280.0,24560.0,17320.0,4200.0,18600.0,11920.0,186945282953.66846,554514027698.3209,391049794777.4804,150244308866.6111,554514027698.3209,391049794777.4804,9.627906976744186e-05,0.0002855813953488372,0.0002013953488372093,6.292134831460675e-05,0.0002377719710826583,0.00017558052434456928,1,0.0,0.0,0.0,0,,,,1,0,3,0,13,3
2025-03-28,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,0,1,0,1,3,0,3,0,13,3
2025-04-03,Ba250041,,,11.9,0.0,2088.0,4760.0,3100.0,1044.0,6000.0,0.0,36371183609.843,82915150374.92944,66047095592.61121,18185591804.9215,118583538427.86879,0.0,3.354216867469879e-05,7.646586345381526e-05,0.00010598290598290598,1.6771084337349397e-05,0.00016199361548759137,2,0.0,0.0,0.0,0,1,0,1,3,0,2,0,14,2
2025-04-05,dito wie 06.04.,,,13.4,0.0,5200.0,5360.0,0.0,3164.0,5060.0,0.0,92252686706.41852,95091230912.76987,0.0,92252686706.41852,82915150374.92944,0.0,5.561497326203208e-05,5.732620320855615e-05,0.0,4.4578570968365435e-05,6.68960333311857e-05,1,0.0,0.0,0.0,0,,,,1,0,1,0,14,2
2025-04-06,Ba250042,,,13.4,0.0,5200.0,5360.0,0.0,4720.0,5060.0,0.0,93574404201.97427,96453616638.9581,0.0,92913545454.1964,89003190643.84966,0.0,5.561497326203208e-05,5.732620320855615e-05,0.0,5.561497326203208e-05,5.732620320855615e-05,0,0.0,0.0,0.0,2,1,0,1,1,2,1,0,14,2
2025-04-13,Ba250045,,,35.8,10040.000000000002,0.0,14319.999999999998,8860.0,3300.0,14319.999999999998,207843639253.75027,0.0,296446306186.6238,166107437540.55496,68109879477.36408,275204020748.78375,5.4417344173441745e-05,0.0,7.761517615176151e-05,0.00010730695218500098,8.108108108108108e-05,0.00019067005225926185,,,,,,,,,,,0,1,15,2
2025-04-16,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,1,,,,2,1,1,1,16,2
2025-04-20,Ba250047,,,5.83,0.0,0.0,2332.0,0.0,0.0,1716.0,0.0,0.0,41034224742.65595,0.0,0.0,41034224742.65595,0.0,0.0,3.379710144927536e-05,0.0,0.0,2.4869565217391305e-05,,,,,,,,,,,1,0,16,2
2025-04-25,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,0,,,,2,0,2,1,17,4
2025-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,18,2
2025-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,19,2
2025-05-10,Ba250056,,,0.0,0.0,0.0,0.0,0.0,1707.9999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1086419753086416e-05,0.0,,,,,,,,,,,1,0,19,2
2025-05-21,,,,,,,,-10000.0,-10000.0,-10000.0,,,,-100000000000.0,-100000000000.0,-100000000000.0,,,,-10000.0,-10000.0,-10000.0,,,,,,,,,,,,,21,0
2025-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0
2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,22,0
2025-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,22,0
2025-06-01,,,,,,,,-10000.0,-10000.0,-10000.0,,,,-100000000000.0,-100000000000.0,-100000000000.0,,,,-10000.0,-10000.0,-10000.0,,,,,,,,,,,2,0,22,0
2025-06-04,,,,,,,,-10000.0,-10000.0,-10000.0,,,,-100000000000.0,-100000000000.0,-100000000000.0,,,,-10000.0,-10000.0,-10000.0,,,,,,,,,,,2,0,23,0
2025-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,23,0
2025-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,24,0
2025-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,24,0
2025-06-13,,,,,,,,-10000.0,-10000.0,-10000.0,,,,-100000000000.0,-100000000000.0,-100000000000.0,,,,-10000.0,-10000.0,-10000.0,,,,,,,,,,,1,0,24,0
2025-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,24,0
2025-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,25,0
2025-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,25,0
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,26,0
2025-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,26,0
2025-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0
2025-07-04,,,,,,,,-10000.0,-10000.0,-10000.0,,,,-100000000000.0,-100000000000.0,-100000000000.0,,,,-10000.0,-10000.0,-10000.0,,,,,,,,,,,,,27,0
2025-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0
2025-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0
2025-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,28,0
2025-07-12,,,,,,,,-10000.0,-10000.0,-10000.0,,,,-100000000000.0,-100000000000.0,-100000000000.0,,,,-10000.0,-10000.0,-10000.0,,,,,,,,,,,1,0,28,0
2025-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,29,0
2025-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,29,0
2025-07-20,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,0,,,,2,0,1,0,29,0
2025-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,30,0
2025-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,30,0
2025-07-31,,,,,,,,-10000.0,-10000.0,-10000.0,,,,-100000000000.0,-100000000000.0,-100000000000.0,,,,-10000.0,-10000.0,-10000.0,,,,,,,,,,,,,31,0
2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0
2025-08-05,,,,,,,,,,,,,,-100000000000.0,-100000000000.0,-100000000000.0,,,,-10000.0,-10000.0,-10000.0,1,0.0,0.0,0.0,0,,,,1,0,1,0,32,0
2025-08-06,,,,,,,,-10000.0,-10000.0,-10000.0,,,,,,,,,,,,,0,0.0,0.0,1.0,0,,,,0,0,1,0,32,0
2025-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,32,0
2025-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,32,0
2025-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,33,0
2025-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,33,0
2025-08-18,,,,,,,,-10000.0,-10000.0,-10000.0,,,,-100000000000.0,-100000000000.0,-100000000000.0,,,,-10000.0,-10000.0,-10000.0,,,,,,,,,,,1,0,34,0
2025-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0
2025-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0
2025-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0
2025-09-02,Ba250160,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,36,0
2025-09-04,Ba250161,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,36,0
2025-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,0
2025-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,0
2021-08-16,Ba210367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,6
2021-08-17,Ba210368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,6
2021-08-23,Ba210373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4
2021-08-27,Ba210377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4
2021-08-28,WE dito 29.8.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4
2021-08-31,Ba210380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,4
2021-09-03,Ba210383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,4
2021-09-04,WE dito 5.9.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,4
2021-09-07,Ba210386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,6
2021-09-09,Ba210388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,6
2021-09-10,Ba210389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,6
2021-09-11,WE dito 12.9.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,6
2021-09-12,Ba210390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,6
2021-09-14,Ba210392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,6
2021-09-17,Ba210395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,6
2021-09-18,WE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,6
2021-09-21,Ba210398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,12
2021-09-26,Ba210402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,12
2021-09-30,Ba210406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,6
2021-10-02,WE dito 3.10.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,6
2021-10-04,Ba210409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,4
2021-10-06,Ba210411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,4
2021-10-07,Ba210412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,4
2021-10-09,WE dito 10.10.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,4
2021-10-11,Ba210415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,7
2021-10-12,Ba210416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,7
2021-10-17,Ba210420,,,114.0,0.0,0.0,45600.0,0.0,0.0,45600.0,0.0,0.0,1020029257167.43,0.0,0.0,1020029257167.43,0.0,0.0,0.0013448619857506564,0.0,0.0,0.0013448619857506564,,,,,,,,,,,,,41,7
2021-10-20,Ba210423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,7
2021-10-21,Ba210424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,7
2021-10-22,Ba210425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,7
